delta L,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
14.601267,37.656485,32.015316,30.462351,31.814744,29.020448,25.764469,24.91546,26.864291,24.815112,29.991922,26.094098,28.489276,52.475895,32.741202,21.499861,21.471558
14.85637,37.593288,31.981288,30.506516,31.716335,29.031879,25.778091,24.953872,26.862302,24.809802,29.993836,26.087239,28.529836,52.469913,32.750035,21.502966,21.43003
14.601267,37.381431,31.651315,30.472073,31.714573,29.038266,25.809422,24.976163,26.863393,24.802773,29.99255,26.081242,28.494111,52.447271,32.739156,21.496208,21.421388
14.601267,37.258364,31.65858,30.400093,31.778062,29.05348,25.798597,24.943707,26.862126,24.7941,29.993379,26.082084,28.488094,52.430564,32.740943,21.489179,21.408963
14.85637,37.372637,31.935616,30.413239,31.78501,29.034371,25.779184,24.922289,26.862387,24.796903,29.986286,26.09632,28.511373,52.454108,32.75676,21.490739,21.382022
14.85637,37.658607,31.958275,30.411718,31.767407,29.019384,25.787923,24.932508,26.867802,24.793408,29.98931,26.090405,28.529978,52.459442,32.776707,21.488792,21.416266
14.601267,37.456559,31.883397,30.47858,31.689183,29.026835,25.813747,24.981984,26.877348,24.78521,29.978994,26.073044,28.507496,52.465859,32.785121,21.484642,21.455789
14.601267,37.370963,31.506697,30.401359,31.722963,29.040522,25.824953,24.989384,26.890169,24.787941,29.975651,26.068717,28.462018,52.464512,32.788812,21.503623,21.513542
14.601267,37.122354,31.745785,30.366864,31.732707,29.040834,25.809327,24.948149,26.888177,24.786328,29.971699,26.070343,28.450119,52.479431,32.796237,21.511886,21.553026
14.601267,37.550077,31.974782,30.407796,31.797781,29.034377,25.800219,24.934682,26.883509,24.787777,29.967091,26.076283,28.448829,52.497778,32.799016,21.538057,21.571545
14.601267,37.615751,31.93725,30.428906,31.709356,29.029447,25.80733,24.96325,26.877133,24.789119,29.966261,26.066568,28.460616,52.503906,32.797829,21.544859,21.560039
14.601267,37.369322,31.738575,30.462105,31.683419,29.039124,25.843925,25.005456,26.887083,24.802987,29.95755,26.055884,28.454582,52.507715,32.812058,21.549626,21.547913
14.601267,37.341565,31.516927,30.381738,31.728433,29.056461,25.838261,24.991561,26.894373,24.806162,29.950728,26.052622,28.409957,52.48973,32.802817,21.568935,21.552047
14.601267,37.163002,31.809909,30.359455,31.721088,29.043846,25.806539,24.963877,26.898558,24.798349,29.954166,26.053826,28.406568,52.508233,32.794097,21.578116,21.563229
14.601267,37.625069,31.918584,30.381565,31.781794,29.031443,25.797844,24.955797,26.881921,24.790743,29.957358,26.061807,28.455846,52.519863,32.808402,21.568469,21.534884
14.601267,37.545382,31.886007,30.442364,31.688691,29.042865,25.812645,24.984971,26.86858,24.790539,29.946372,26.062923,28.481909,52.524286,32.806524,21.562598,21.496008
14.601267,37.333272,31.55319,30.403167,31.703617,29.048234,25.844228,25.010008,26.868561,24.779558,29.953055,26.05042,28.474908,52.494401,32.811108,21.561472,21.504887
14.601267,37.202327,31.577206,30.330952,31.759385,29.057808,25.825539,24.995357,26.858523,24.772737,29.939153,26.054526,28.474041,52.496707,32.807761,21.573526,21.479823
14.601267,37.324479,31.861943,30.356224,31.786008,29.042481,25.816768,24.959117,26.852176,24.755187,29.937623,26.068566,28.502203,52.511121,32.824283,21.559203,21.474135
14.346165,37.592559,31.891664,30.359818,31.769992,29.037746,25.808379,24.969507,26.843828,24.743217,29.931678,26.06654,28.524587,52.529569,32.821224,21.56172,21.450963
14.346165,37.395714,31.819991,30.42457,31.716076,29.052814,25.85332,25.021671,26.835958,24.738247,29.912187,26.051567,28.542177,52.542833,32.852443,21.566899,21.428102
14.346165,37.313175,31.470087,30.373468,31.764553,29.065378,25.856136,25.016772,26.827578,24.744892,29.924235,26.067715,28.530145,52.530659,32.845064,21.546703,21.422564
14.346165,37.060618,31.708743,30.356593,31.782573,29.075188,25.847195,24.96113,26.82055,24.730869,29.916053,26.087762,28.513914,52.541057,32.845689,21.525305,21.418464
14.346165,37.473952,31.963755,30.413504,31.854107,29.070027,25.837464,24.940661,26.801628,24.722678,29.915394,26.10536,28.527097,52.567537,32.847697,21.520485,21.400125
14.346165,37.553155,31.946853,30.450044,31.783836,29.07979,25.848827,24.953561,26.791692,24.720855,29.923203,26.105902,28.575359,52.589045,32.863945,21.512345,21.374968
14.346165,37.299991,31.785005,30.517778,31.761324,29.110268,25.889119,24.98453,26.782237,24.710346,29.913291,26.107083,28.56616,52.604244,32.863281,21.500858,21.341509
14.346165,37.281996,31.554267,30.458615,31.818892,29.127905,25.859463,24.956749,26.779555,24.719132,29.926152,26.114227,28.541187,52.574393,32.835362,21.482153,21.32104
14.346165,37.061839,31.864261,30.458148,31.817418,29.127983,25.837697,24.915391,26.780857,24.708926,29.939364,26.12955,28.548208,52.598179,32.822938,21.469851,21.311998
14.346165,37.556213,32.00909,30.493833,31.89501,29.122551,25.822729,24.906709,26.766224,24.706967,29.950599,26.138376,28.607563,52.610627,32.823289,21.460762,21.285608
14.346165,37.510504,31.970807,30.548668,31.792844,29.133601,25.830315,24.933315,26.768638,24.720565,29.95561,26.141738,28.618533,52.606439,32.821391,21.451984,21.284073
14.346165,37.267974,31.677482,30.527957,31.807803,29.143525,25.855938,24.95432,26.749937,24.703226,29.957228,26.132294,28.621742,52.588451,32.820213,21.432389,21.257558
14.346165,37.186941,31.651272,30.465737,31.879729,29.15807,25.832949,24.927333,26.755396,24.704244,29.970869,26.141955,28.63438,52.581185,32.824943,21.427059,21.233846
14.355014,37.217434,31.977778,30.473404,31.88369,29.127185,25.813533,24.899391,26.755575,24.710554,29.979088,26.147634,28.629068,52.572026,32.820074,21.42559,21.250026
14.355014,37.552651,32.057378,30.500056,31.898953,29.12486,25.806174,24.893731,26.753722,24.709332,29.979763,26.14735,28.664738,52.579336,32.826348,21.418039,21.248846
14.355014,37.418978,32.038308,30.595418,31.840268,29.13474,25.824982,24.939177,26.74509,24.720852,29.982239,26.145671,28.674552,52.583708,32.827772,21.414597,21.234321
14.355014,37.293131,31.700034,30.556512,31.869722,29.147951,25.83552,24.936402,26.757781,24.717747,29.993344,26.141814,28.64618,52.56036,32.828741,21.395877,21.241494
14.355014,37.10044,31.884746,30.530191,31.913709,29.160468,25.810748,24.901496,26.754649,24.716512,29.999738,26.166682,28.621358,52.566222,32.814893,21.398136,21.251193
14.610117,37.426479,32.14607,30.585705,31.969384,29.141872,25.784319,24.856119,26.740152,24.719205,30.005803,26.182481,28.631077,52.567794,32.810009,21.380697,21.229098
14.610117,37.597638,32.124214,30.610817,31.903659,29.136418,25.790113,24.870732,26.745415,24.731911,30.004503,26.189561,28.651299,52.584534,32.814385,21.382833,21.206733
14.610117,37.364534,32.011852,30.666689,31.849428,29.142961,25.808829,24.918604,26.76584,24.736421,30.011171,26.175306,28.627347,52.563594,32.814107,21.380983,21.214359
14.355014,37.341659,31.692325,30.603405,31.904852,29.154566,25.810017,24.902708,26.761462,24.741494,30.014016,26.191698,28.589273,52.54533,32.807708,21.378123,21.216432
14.355014,37.087145,31.97894,30.577677,31.897835,29.15319,25.780955,24.858346,26.778906,24.744354,30.028881,26.205405,28.595937,52.541228,32.807449,21.368748,21.23613
14.355014,37.581284,32.166218,30.615636,31.959917,29.134478,25.763205,24.855681,26.77404,24.750167,30.026111,26.211811,28.614779,52.542915,32.801823,21.375037,21.228237
14.355014,37.5813,32.150275,30.657064,31.857304,29.138207,25.778239,24.887128,26.782407,24.756475,30.030723,26.199761,28.636259,52.530198,32.810167,21.374656,21.243662
14.355014,37.338092,31.931518,30.677412,31.856386,29.149689,25.796095,24.921171,26.78779,24.765661,30.034495,26.19523,28.635953,52.514317,32.816595,21.365995,21.255412
14.355014,37.299271,31.841906,30.634746,31.919032,29.163941,25.780822,24.883316,26.795817,24.767185,30.049332,26.204217,28.62939,52.49442,32.808762,21.364847,21.270123
14.227463,37.211351,32.193669,30.657811,31.916184,29.16201,25.752261,24.85581,26.796501,24.768784,30.054813,26.216471,28.618473,52.500932,32.790684,21.364721,21.270108
14.099911,37.620347,32.289426,30.692644,31.962761,29.155648,25.743289,24.852805,26.798203,24.764436,30.060547,26.216512,28.650436,52.521798,32.788022,21.368295,21.263227
14.355014,37.515457,32.260289,30.772968,31.873302,29.177455,25.76777,24.895369,26.806816,24.772434,30.063307,26.211704,28.66651,52.534236,32.790981,21.367307,21.272086
14.355014,37.351143,31.911165,30.736525,31.900196,29.190552,25.790163,24.914452,26.808902,24.774623,30.061128,26.19315,28.637719,52.521128,32.788224,21.368867,21.296041
14.355014,37.17971,32.019494,30.697359,31.937365,29.209511,25.773019,24.880743,26.808779,24.772381,30.057989,26.198639,28.611213,52.513907,32.780028,21.368112,21.298646
14.355014,37.427604,32.275466,30.735275,31.978131,29.195514,25.764721,24.862318,26.806693,24.778559,30.049231,26.210705,28.617064,52.536778,32.789288,21.377463,21.284048
14.355014,37.638925,32.269947,30.739513,31.937271,29.190864,25.770694,24.874761,26.804726,24.785746,30.045231,26.210592,28.646079,52.548942,32.803688,21.381483,21.282855
14.355014,37.418146,32.154239,30.800651,31.883469,29.197192,25.793169,24.920065,26.800903,24.790249,30.03523,26.192328,28.639241,52.538979,32.80772,21.383997,21.286363
14.610117,37.366953,31.773866,30.70824,31.937972,29.199609,25.807292,24.920217,26.797471,24.790932,30.035201,26.192574,28.615198,52.5223,32.815058,21.388141,21.313225
14.610117,37.104413,31.995264,30.653005,31.943938,29.200861,25.787816,24.890117,26.795454,24.786061,30.035627,26.199979,28.625831,52.531904,32.827472,21.400027,21.312681
14.346165,37.567056,32.152134,30.648224,32.001601,29.17566,25.788153,24.880075,26.796898,24.782005,30.036438,26.199519,28.63665,52.539688,32.83276,21.421336,21.337724
14.346165,37.589555,32.072632,30.639995,31.891411,29.168184,25.787649,24.901297,26.787317,24.774544,30.03088,26.188002,28.661715,52.547843,32.831081,21.420065,21.338636
14.346165,37.320746,31.837618,30.634447,31.875922,29.165793,25.822335,24.93237,26.790078,24.771061,30.027711,26.175287,28.67725,52.533702,32.843441,21.40995,21.367345
14.346165,37.283977,31.641786,30.539305,31.927068,29.171136,25.81508,24.914197,26.782672,24.77035,30.016621,26.174632,28.652844,52.531393,32.833224,21.426015,21.37209
14.610117,37.126776,31.95408,30.503152,31.922299,29.155014,25.800786,24.889743,26.779451,24.759831,30.016205,26.166732,28.656022,52.54601,32.824078,21.440103,21.397168
14.346165,37.566798,32.044438,30.521608,31.969371,29.139355,25.799022,24.880781,26.761147,24.759406,30.014038,26.175271,28.690163,52.570005,32.827181,21.444439,21.387062
14.346165,37.463179,32.006404,30.562218,31.869201,29.147872,25.821214,24.929806,26.758093,24.751634,30.00925,26.156056,28.701344,52.592654,32.829707,21.444524,21.386257
14.346165,37.266605,31.643224,30.498611,31.85898,29.154228,25.86112,24.969989,26.775272,24.743906,30.004831,26.142677,28.644411,52.577811,32.836533,21.475584,21.425084
14.346165,37.119826,31.674091,30.42155,31.897324,29.152818,25.851688,24.947326,26.766766,24.734191,29.99002,26.141168,28.62388,52.592578,32.833136,21.484374,21.398813
14.346165,37.296526,31.942292,30.433399,31.888504,29.146979,25.844209,24.929591,26.779035,24.729726,29.988585,26.148298,28.605066,52.625012,32.829755,21.511285,21.383016
14.346165,37.522448,31.941436,30.425447,31.862933,29.149023,25.841748,24.936446,26.761989,24.711556,29.977344,26.136466,28.63015,52.645187,32.832931,21.510262,21.360065
14.346165,37.325206,31.835008,30.492458,31.773353,29.142595,25.876085,24.984186,26.786211,24.714872,29.9616,26.12368,28.584973,52.635903,32.831535,21.523848,21.389541
14.346165,37.256991,31.460191,30.400087,31.804615,29.140093,25.888851,24.99508,26.799287,24.707264,29.952153,26.106053,28.567777,52.613791,32.838636,21.536159,21.411106
14.346165,37.003084,31.683456,30.342848,31.799356,29.120993,25.876262,24.956667,26.805234,24.704121,29.940695,26.104925,28.544482,52.58982,32.838424,21.54826,21.411458
14.346165,37.443916,31.871738,30.368138,31.852835,29.09467,25.884557,24.946719,26.802265,24.693197,29.925528,26.107263,28.550937,52.587241,32.845171,21.55904,21.40845
14.346165,37.492757,31.830587,30.370442,31.758997,29.081585,25.893731,24.984133,26.805609,24.697098,29.920794,26.082673,28.587337,52.584632,32.86534,21.56559,21.394858
14.346165,37.256558,31.6517,30.3959,31.720649,29.069829,25.913822,25.022612,26.830175,24.70629,29.932709,26.068598,28.577218,52.552542,32.864434,21.566921,21.405987
14.346165,37.231069,31.438167,30.316772,31.766197,29.068693,25.908233,25.013061,26.841423,24.699866,29.920027,26.063745,28.534927,52.532625,32.853765,21.562683,21.416045
14.346165,37.040644,31.756275,30.297367,31.752577,29.054183,25.862472,24.995574,26.846125,24.696491,29.935911,26.061886,28.511389,52.535875,32.833363,21.575086,21.417408
14.091062,37.513304,31.873263,30.325497,31.791794,29.037932,25.859482,25.000079,26.855428,24.69217,29.928641,26.053057,28.527897,52.559763,32.853147,21.588408,21.4223
14.610117,37.452286,31.861182,30.384484,31.682712,29.046083,25.851562,25.037434,26.864946,24.690381,29.942036,26.055644,28.503215,52.568261,32.836483,21.591429,21.45268
14.346165,37.244933,31.551725,30.359414,31.679155,29.03938,25.863256,25.046334,26.871656,24.689049,29.955027,26.046475,28.467777,52.52814,32.829041,21.577314,21.476095
14.355014,37.153722,31.566878,30.308909,31.716821,29.046651,25.837798,25.012642,26.8821,24.702716,29.959423,26.058133,28.416592,52.535313,32.813328,21.572387,21.483177
14.091062,37.254804,31.872522,30.329816,31.720261,29.022668,25.815168,24.966385,26.900367,24.709597,29.964397,26.074389,28.417383,52.537419,32.81513,21.570061,21.493915
14.355014,37.561646,31.899218,30.341289,31.705657,29.008354,25.814582,24.968483,26.90743,24.718515,29.968677,26.074934,28.418073,52.531783,32.815692,21.562491,21.493229
14.346165,37.383222,31.838451,30.41707,31.647099,29.012196,25.828545,24.992081,26.897701,24.724366,29.981981,26.075977,28.447231,52.52318,32.813463,21.534269,21.475374
14.346165,37.30025,31.452572,30.349093,31.673092,29.007029,25.827124,24.985339,26.895135,24.735237,29.984614,26.078958,28.42167,52.486163,32.799821,21.524952,21.46037
14.346165,37.06779,31.655943,30.293268,31.710315,28.997519,25.803329,24.937917,26.880698,24.744917,29.996918,26.09562,28.426588,52.470266,32.793222,21.524776,21.446441
14.346165,37.456205,31.880205,30.315848,31.742858,28.968809,25.779871,24.918727,26.87563,24.758503,29.998899,26.103375,28.429119,52.462489,32.786993,21.518247,21.427831
14.346165,37.568297,31.857593,30.316255,31.680058,28.955192,25.775486,24.94365,26.865135,24.763138,30.016703,26.098466,28.482978,52.461634,32.79512,21.510051,21.419755
14.091062,37.308517,31.716301,30.367788,31.659841,28.974196,25.796807,24.966294,26.847446,24.756078,30.020475,26.094221,28.501979,52.470243,32.79267,21.498574,21.42208
14.218613,37.274277,31.439401,30.285421,31.72165,28.97624,25.79705,24.949402,26.8509,24.754928,30.029455,26.100161,28.47782,52.451535,32.792294,21.493175,21.458038
14.218613,37.045702,31.718825,30.262346,31.717086,28.957453,25.760474,24.913708,26.838495,24.759724,30.035375,26.116328,28.484544,52.465694,32.792761,21.50407,21.47147
14.091062,37.522385,31.862925,30.290709,31.773009,28.93168,25.745645,24.892571,26.83466,24.750441,30.040806,26.120088,28.499833,52.489003,32.791053,21.500005,21.484155
14.346165,37.484485,31.823974,30.327879,31.664579,28.937446,25.750437,24.925213,26.829289,24.751823,30.03728,26.115957,28.503269,52.498362,32.7886,21.506996,21.514363
14.346165,37.240477,31.513613,30.315368,31.65992,28.943931,25.773277,24.95208,26.830121,24.747792,30.035141,26.103309,28.475056,52.492567,32.787448,21.503032,21.536463
14.346165,37.17482,31.441299,30.25448,31.713592,28.956043,25.752567,24.918506,26.835684,24.751637,30.02672,26.115474,28.450506,52.500144,32.783123,21.51821,21.531111
14.091062,37.168471,31.745886,30.258575,31.713156,28.937556,25.724425,24.882264,26.823721,24.749553,30.020627,26.121603,28.439467,52.505831,32.774336,21.528077,21.529202
14.346165,37.523001,31.794983,30.272096,31.725009,28.925286,25.721652,24.877177,26.821423,24.753993,30.018665,26.114851,28.459203,52.510428,32.77738,21.536924,21.539219
14.223038,37.383928,31.750529,30.352112,31.647039,28.939464,25.740986,24.923817,26.821297,24.758005,30.019147,26.104128,28.476071,52.509939,32.791416,21.546602,21.530734
14.091062,37.261159,31.3979,30.289049,31.669856,28.945776,25.758842,24.933598,26.828249,24.758846,30.016574,26.096502,28.452773,52.477728,32.792556,21.551001,21.533597
14.091062,37.058263,31.5468,30.246188,31.700174,28.94454,25.741099,24.898903,26.820667,24.761762,30.009234,26.096471,28.422833,52.459588,32.782747,21.566943,21.534711
14.091062,37.373414,31.800381,30.280104,31.73979,28.931554,25.731582,24.882516,26.82385,24.762965,30.002639,26.100684,28.439442,52.469475,32.800613,21.582524,21.533723
14.091062,37.534273,31.802019,30.30169,31.682959,28.942657,25.735136,24.900922,26.829709,24.760194,30.001949,26.089066,28.482943,52.488701,32.819326,21.58624,21.538165
14.091062,37.299488,31.696392,30.359528,31.628887,28.948908,25.772575,24.95454,26.847442,24.761138,30.001709,26.064646,28.450872,52.467457,32.820166,21.590378,21.581095
14.355014,37.26095,31.386448,30.295792,31.674048,28.96714,25.780082,24.949078,26.862116,24.754711,29.990717,26.06619,28.416346,52.452497,32.81292,21.599093,21.61248
14.355014,36.993133,31.669842,30.281953,31.689303,28.977978,25.764651,24.90955,26.861152,24.740978,29.987721,26.076295,28.429749,52.481486,32.809008,21.598586,21.642484
